"","date","open","high","low","close","volume","adj.close","symbol","sig.action","action","action.type","balance","trade","trade.value","holds","market.value","net.gain","total.cash.flow","avg.CPS","base.ROI","ROI"
"198",2008-10-13,28.51,32.53,28.01,32.26,881100,29.275,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.389,0
"199",2008-10-14,34.6,35.4,31.03,32.29,1579700,29.302,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.388,0
"200",2008-10-15,30.64,30.94,26.34,26.49,1156300,24.039,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.498,0
"201",2008-10-16,27.69,29.1,25.4,29.06,1151400,26.371,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.449,0
"202",2008-10-17,28.92,32.82,27.81,30.36,1692700,27.551,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.425,0
"203",2008-10-20,31.01,33.92,31.01,33.87,922400,30.736,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.358,0
"204",2008-10-21,33.47,34.29,32.18,32.85,1142900,29.811,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.377,0
"205",2008-10-22,31.8,31.82,27.97,29,1053800,26.317,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.45,0
"206",2008-10-23,29.07,30.7,27.12,29.67,1365700,26.925,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.438,0
"207",2008-10-24,25.92,29.07,25.92,28.63,725200,25.981,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.457,0
"208",2008-10-27,27.42,28.91,26.32,26.35,1237000,23.912,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.501,0
"209",2008-10-28,27.81,29.05,25.59,29.01,803000,26.326,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.45,0
"210",2008-10-29,29.79,32.45,29.68,30.78,1287300,27.932,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.417,0
"211",2008-10-30,32.47,33.54,30.98,33.54,581700,30.437,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.364,0
"212",2008-10-31,33.08,35.29,31.89,34.01,821100,30.863,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.355,0
"213",2008-11-03,34.27,34.27,31.83,32.46,353300,29.457,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.385,0
"214",2008-11-04,33.64,35.46,33.6,35.01,1506100,31.771,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.336,0
"215",2008-11-05,34.27,35.41,33.18,33.52,1045300,30.419,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.365,0
"216",2008-11-06,33,33.28,30.65,31.45,1272600,28.54,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.404,0
"217",2008-11-07,31.8,32.88,31.29,32.4,788200,29.402,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.386,0
"218",2008-11-10,34.29,34.29,32.13,32.94,997700,29.892,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.376,0
"219",2008-11-11,32.03,32.42,31.1,31.74,845900,28.803,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.398,0
"220",2008-11-12,30.53,30.87,28.71,28.79,831300,26.126,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.454,0
"221",2008-11-13,28.95,32.07,27.23,32.06,1905000,29.094,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.392,0
"222",2008-11-14,31.55,32.43,30.27,30.6,1588400,27.769,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.42,0
"223",2008-11-17,30.44,31.43,29.94,29.99,610400,27.215,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.432,0
"224",2008-11-18,30.42,30.96,29.05,30.48,795900,27.66,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.422,0
"225",2008-11-19,29.9,30.58,27.96,27.97,1389800,25.382,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.47,0
"226",2008-11-20,27.33,27.33,22.9,23.01,1924400,20.881,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.564,0
"227",2008-11-21,23.92,26.55,23.54,26.46,2797000,24.012,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.498,0
"228",2008-11-24,27.01,29.65,26.88,28.65,1310200,25.999,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.457,0
"229",2008-11-25,29.09,29.6,28.09,29.14,2369500,26.444,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.448,0
"230",2008-11-26,28.77,31.86,28.49,31.75,2086800,28.812,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.398,0
"231",2008-11-28,31.51,31.57,29.96,31.08,602200,28.204,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.411,0
"232",2008-12-01,29.42,29.87,27.39,27.43,1358700,24.892,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.48,0
"233",2008-12-02,27.89,28.82,27,28.39,2609900,25.763,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.462,0
"234",2008-12-03,27.92,28.59,27.14,28.49,2363300,25.854,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.46,0
"235",2008-12-04,28.2,28.55,24.69,25.34,2768000,22.995,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.52,0
"236",2008-12-05,24.76,25.32,22.89,25.29,1970800,22.95,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.521,0
"237",2008-12-08,26.97,27.93,26.54,27.32,2477100,24.792,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.482,0
"238",2008-12-09,27.11,28.92,26.89,27.92,1593000,25.337,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.471,0
"239",2008-12-10,28.96,30.49,28.83,30.12,2100900,27.333,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.429,0
"240",2008-12-11,30.31,31.72,29.13,29.63,3258900,26.889,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.438,0
"241",2008-12-12,28.01,29.68,27.72,29.25,3334700,26.544,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.446,0
"242",2008-12-15,30,30.68,28.06,28.72,3177600,26.063,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.456,0
"243",2008-12-16,30.06,30.16,28.95,30.06,2435400,27.279,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.43,0
"244",2008-12-17,29.73,30.88,29.66,30.04,4132900,27.261,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.431,0
"245",2008-12-18,30.13,30.13,27.97,28.42,2361800,25.791,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.461,0
"246",2008-12-19,28.38,29.64,28.33,28.88,1915900,26.285,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.451,0
"247",2008-12-22,28.86,29.05,26.68,27.19,1850100,24.747,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.483,0
"248",2008-12-23,27.65,27.82,26.76,27.32,1271600,24.865,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.481,0
"249",2008-12-24,26.98,27.23,26.59,27.13,688000,24.692,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.484,0
"250",2008-12-26,27.21,27.74,26.96,27.69,495200,25.202,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.474,0
"251",2008-12-29,28.03,28.54,27.72,28.37,1671000,25.821,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.461,0
"252",2008-12-30,28.6,29.26,27.79,29.2,2375700,26.576,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.445,0
"253",2008-12-31,29.23,30.02,28.89,29.64,1967400,26.976,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.437,0
"254",2009-01-02,29.67,31.83,29.67,31.52,1929600,28.687,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.401,0
"255",2009-01-05,31.5,33.6,31.5,33,2888500,30.034,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.373,0
"256",2009-01-06,33.56,34.62,33.39,33.47,8621600,30.462,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.364,0
"257",2009-01-07,32.93,32.93,31.12,31.82,2730800,28.961,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.395,0
"258",2009-01-08,31.38,32.28,31.21,32.2,2548300,29.306,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.388,0
"259",2009-01-09,32.17,32.29,30.58,30.96,1632100,28.178,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.411,0
"260",2009-01-12,30.77,30.77,29.18,29.46,4256400,26.813,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.44,0
"261",2009-01-13,29.37,30.49,29.31,30.26,3628700,27.541,"XOP",NA,NA,NA,20000,0,0,0,0,0,0,0,-0.425,0
"262",2009-01-14,29.46,29.66,28.16,28.68,1870700,26.103,"XOP","in","b","open",17525.36,84,-2474.64,84,2409.12,-65.52,-2474.64,29.46,-0.455,-0.003
"263",2009-01-15,28.54,28.92,26.96,28.76,2679600,26.175,"XOP",NA,NA,NA,17525.36,0,0,84,2415.84,-58.8,-2474.64,29.46,-0.453,-0.003
"264",2009-01-16,29.42,29.82,28.13,29.08,1539200,26.467,"XOP",NA,NA,NA,17525.36,0,0,84,2442.72,-31.92,-2474.64,29.46,-0.447,-0.002
"265",2009-01-20,28.74,29.22,27.18,27.3,2617000,24.847,"XOP",NA,NA,NA,17525.36,0,0,84,2293.2,-181.44,-2474.64,29.46,-0.481,-0.009
"266",2009-01-21,27.84,29.52,27.68,29.42,2057500,26.776,"XOP",NA,NA,NA,17525.36,0,0,84,2471.28,-3.36,-2474.64,29.46,-0.441,0
"267",2009-01-22,28.78,29.17,27.79,28.38,1693100,25.83,"XOP",NA,NA,NA,17525.36,0,0,84,2383.92,-90.72,-2474.64,29.46,-0.46,-0.005
"268",2009-01-23,27.68,30.02,27.4,29.74,3068600,27.067,"XOP",NA,NA,NA,17525.36,0,0,84,2498.16,23.52,-2474.64,29.46,-0.435,0.001
"269",2009-01-26,29.94,31.23,29.79,30.62,2113100,27.868,"XOP",NA,NA,NA,17525.36,0,0,84,2572.08,97.44,-2474.64,29.46,-0.418,0.005
"270",2009-01-27,30.6,30.67,29.45,30.03,1266600,27.331,"XOP",NA,NA,NA,17525.36,0,0,84,2522.52,47.88,-2474.64,29.46,-0.429,0.002
"271",2009-01-28,30.48,31.46,30.06,31.26,2224100,28.451,"XOP",NA,NA,NA,17525.36,0,0,84,2625.84,151.2,-2474.64,29.46,-0.406,0.008
"272",2009-01-29,30.58,31.03,30.28,30.4,1857600,27.668,"XOP",NA,NA,NA,17525.36,0,0,84,2553.6,78.96,-2474.64,29.46,-0.422,0.004
"273",2009-01-30,30.84,31.22,29.65,29.91,2489000,27.222,"XOP",NA,NA,NA,17525.36,0,0,84,2512.44,37.8,-2474.64,29.46,-0.431,0.002
"274",2009-02-02,29.29,29.54,28.84,29.24,2779800,26.612,"XOP",NA,NA,NA,17525.36,0,0,84,2456.16,-18.48,-2474.64,29.46,-0.444,-0.001
"275",2009-02-03,29.29,30.14,29.08,29.94,3167200,27.249,"XOP",NA,NA,NA,17525.36,0,0,84,2514.96,40.32,-2474.64,29.46,-0.431,0.002
"276",2009-02-04,30.14,31,30.14,30.38,3774900,27.65,"XOP",NA,NA,NA,17525.36,0,0,84,2551.92,77.28,-2474.64,29.46,-0.422,0.004
"277",2009-02-05,30.13,31.27,29.88,31.05,3817800,28.26,"XOP",NA,NA,NA,17525.36,0,0,84,2608.2,133.56,-2474.64,29.46,-0.41,0.007
"278",2009-02-06,30.96,32.13,30.53,31.89,2587300,29.024,"XOP",NA,NA,NA,17525.36,0,0,84,2678.76,204.12,-2474.64,29.46,-0.394,0.01
"279",2009-02-09,31.98,33.16,31.98,32.52,2161900,29.598,"XOP",NA,NA,NA,17525.36,0,0,84,2731.68,257.04,-2474.64,29.46,-0.382,0.013
"280",2009-02-10,32.55,33.15,30.65,31.08,4260900,28.287,"XOP",NA,NA,NA,17525.36,0,0,84,2610.72,136.08,-2474.64,29.46,-0.409,0.007
"281",2009-02-11,31.22,31.65,29.74,30.43,2747300,27.695,"XOP",NA,NA,NA,17525.36,0,0,84,2556.12,81.48,-2474.64,29.46,-0.422,0.004
"282",2009-02-12,29.55,30.82,29.48,30.77,2115700,28.005,"XOP",NA,NA,NA,17525.36,0,0,84,2584.68,110.04,-2474.64,29.46,-0.415,0.006
"283",2009-02-13,30.78,31.54,30.6,30.99,2298200,28.205,"XOP",NA,NA,NA,17525.36,0,0,84,2603.16,128.52,-2474.64,29.46,-0.411,0.006
"284",2009-02-17,29.51,29.94,28.65,28.71,2125000,26.13,"XOP",NA,NA,NA,17525.36,0,0,84,2411.64,-63,-2474.64,29.46,-0.454,-0.003
"285",2009-02-18,28.93,28.93,27.22,27.56,1729300,25.083,"XOP",NA,NA,NA,17525.36,0,0,84,2315.04,-159.6,-2474.64,29.46,-0.476,-0.008
"286",2009-02-19,27.87,28.3,27.39,27.66,2611900,25.174,"XOP",NA,NA,NA,17525.36,0,0,84,2323.44,-151.2,-2474.64,29.46,-0.474,-0.008
"287",2009-02-20,26.97,27.19,25.79,26.42,2895800,24.046,"XOP",NA,NA,NA,17525.36,0,0,84,2219.28,-255.36,-2474.64,29.46,-0.498,-0.013
"288",2009-02-23,26.93,27.14,24.98,25.06,2794900,22.808,"XOP",NA,NA,NA,17525.36,0,0,84,2105.04,-369.6,-2474.64,29.46,-0.524,-0.018
"289",2009-02-24,25.39,26.26,24.77,26.08,2646800,23.736,"XOP",NA,NA,NA,17525.36,0,0,84,2190.72,-283.92,-2474.64,29.46,-0.504,-0.014
"290",2009-02-25,26.21,27.13,25.5,26.5,3854300,24.119,"XOP",NA,NA,NA,17525.36,0,0,84,2226,-248.64,-2474.64,29.46,-0.496,-0.012
"291",2009-02-26,26.82,27.54,26.43,26.5,2038000,24.119,"XOP","out","s","close",19778.24,-84,2252.88,0,0,-221.76,-221.76,0,-0.496,-0.011
"292",2009-02-27,25.57,26.99,25.23,26.01,3700600,23.673,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.506,-0.011
"293",2009-03-02,25.16,25.44,23.27,23.41,2639300,21.306,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.555,-0.011
"294",2009-03-03,23.96,24.81,23.37,24.04,3252800,21.88,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.543,-0.011
"295",2009-03-04,24.73,25.87,24.7,25.38,4501900,23.099,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.518,-0.011
"296",2009-03-05,24.66,25.29,23.92,24.23,3754500,22.053,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.539,-0.011
"297",2009-03-06,24.64,25.04,23.02,23.81,7804200,21.67,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.547,-0.011
"298",2009-03-09,23.5,24.7,23.5,23.81,3881500,21.67,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.547,-0.011
"299",2009-03-10,24.6,25.45,24.42,25.01,2979400,22.762,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.525,-0.011
"300",2009-03-11,25.33,25.78,24.43,25.04,2419700,22.79,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.524,-0.011
"301",2009-03-12,25.35,26.17,24.72,26.05,3040200,23.709,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.505,-0.011
"302",2009-03-13,26.59,26.59,25.31,25.65,3022800,23.345,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.512,-0.011
"303",2009-03-16,25.75,26.73,25.35,26.03,1850300,23.691,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.505,-0.011
"304",2009-03-17,26.22,27.33,25.7,27.31,3142800,24.856,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.481,-0.011
"305",2009-03-18,26.79,27.96,26.07,27.66,3244100,25.174,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.474,-0.011
"306",2009-03-19,28.36,29.69,28.36,28.98,3226700,26.376,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.449,-0.011
"307",2009-03-20,29.17,29.18,27.45,27.59,2116400,25.162,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.474,-0.011
"308",2009-03-23,27.93,30,27.93,29.95,3360900,27.314,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.429,-0.011
"309",2009-03-24,29.75,29.75,28.72,29.05,2025200,26.493,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.447,-0.011
"310",2009-03-25,28.94,29.75,28.26,29.23,2982600,26.658,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.443,-0.011
"311",2009-03-26,29.58,30.31,29.14,29.67,4347900,27.059,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.435,-0.011
"312",2009-03-27,28.96,29.08,28.13,28.3,4012300,25.809,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.461,-0.011
"313",2009-03-30,27.83,27.84,26.42,27.05,2342100,24.669,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.485,-0.011
"314",2009-03-31,27.66,27.66,26.6,26.6,1049200,24.259,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.493,-0.011
"315",2009-04-01,26.35,27.72,26.06,27.58,3705000,25.153,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.475,-0.011
"316",2009-04-02,28.53,29.61,28.53,29.12,3140100,26.557,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.445,-0.011
"317",2009-04-03,29.16,30.3,28.98,29.99,2743700,27.351,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.429,-0.011
"318",2009-04-06,29.71,29.71,28.96,29.5,2024900,26.904,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.438,-0.011
"319",2009-04-07,28.96,28.96,28.19,28.39,2416900,25.891,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.459,-0.011
"320",2009-04-08,28.55,29.41,27.79,29.07,1671700,26.512,"XOP",NA,NA,NA,19778.24,0,0,0,0,-221.76,-221.76,0,-0.446,-0.011
"321",2009-04-09,30.33,30.4,29.89,30.28,1225700,27.615,"XOP","in","b","open",17321.51,81,-2456.73,81,2452.68,-225.81,-2678.49,30.33,-0.423,-0.011
"322",2009-04-13,29.99,30.61,29.2,30.21,743500,27.551,"XOP",NA,NA,NA,17321.51,0,0,81,2447.01,-231.48,-2678.49,30.33,-0.425,-0.012
"323",2009-04-14,29.97,30.99,29.78,30.09,1559000,27.442,"XOP",NA,NA,NA,17321.51,0,0,81,2437.29,-241.2,-2678.49,30.33,-0.427,-0.012
"324",2009-04-15,29.98,30.35,29.47,30.17,1267600,27.515,"XOP",NA,NA,NA,17321.51,0,0,81,2443.77,-234.72,-2678.49,30.33,-0.425,-0.012
"325",2009-04-16,30.24,30.93,29.65,30.61,2369700,27.916,"XOP",NA,NA,NA,17321.51,0,0,81,2479.41,-199.08,-2678.49,30.33,-0.417,-0.01
"326",2009-04-17,30.51,31.56,30.48,31.36,1022200,28.6,"XOP",NA,NA,NA,17321.51,0,0,81,2540.16,-138.33,-2678.49,30.33,-0.403,-0.007
"327",2009-04-20,30.62,30.79,29.06,29.21,1743700,26.639,"XOP",NA,NA,NA,17321.51,0,0,81,2366.01,-312.48,-2678.49,30.33,-0.444,-0.016
"328",2009-04-21,29.16,30.11,28.68,29.87,801900,27.241,"XOP",NA,NA,NA,17321.51,0,0,81,2419.47,-259.02,-2678.49,30.33,-0.431,-0.013
"329",2009-04-22,29.57,30.27,29.33,29.45,3094400,26.858,"XOP",NA,NA,NA,17321.51,0,0,81,2385.45,-293.04,-2678.49,30.33,-0.439,-0.015
"330",2009-04-23,29.87,30.37,29.58,30.21,1748000,27.551,"XOP",NA,NA,NA,17321.51,0,0,81,2447.01,-231.48,-2678.49,30.33,-0.425,-0.012
"331",2009-04-24,30.85,31.51,30.75,31.22,1770200,28.472,"XOP",NA,NA,NA,17321.51,0,0,81,2528.82,-149.67,-2678.49,30.33,-0.405,-0.007
"332",2009-04-27,30.25,30.95,30.19,30.54,1201300,27.852,"XOP",NA,NA,NA,17321.51,0,0,81,2473.74,-204.75,-2678.49,30.33,-0.418,-0.01
"333",2009-04-28,30.31,31.29,30.11,30.83,1271800,28.117,"XOP",NA,NA,NA,17321.51,0,0,81,2497.23,-181.26,-2678.49,30.33,-0.413,-0.009
"334",2009-04-29,31.35,31.94,30.97,31.51,1987700,28.737,"XOP",NA,NA,NA,17321.51,0,0,81,2552.31,-126.18,-2678.49,30.33,-0.4,-0.006
"335",2009-04-30,31.98,31.98,30.49,30.86,2434200,28.144,"XOP",NA,NA,NA,17321.51,0,0,81,2499.66,-178.83,-2678.49,30.33,-0.412,-0.009
"336",2009-05-01,30.94,32.66,30.8,32.32,1448500,29.476,"XOP",NA,NA,NA,17321.51,0,0,81,2617.92,-60.57,-2678.49,30.33,-0.384,-0.003
"337",2009-05-04,32.81,34.53,32.44,34.52,1336700,31.482,"XOP",NA,NA,NA,17321.51,0,0,81,2796.12,117.63,-2678.49,30.33,-0.342,0.006
"338",2009-05-05,34.51,34.51,32.87,33.68,1284300,30.716,"XOP",NA,NA,NA,17321.51,0,0,81,2728.08,49.59,-2678.49,30.33,-0.358,0.002
"339",2009-05-06,34.42,35.71,34.18,35.4,1609000,32.285,"XOP",NA,NA,NA,17321.51,0,0,81,2867.4,188.91,-2678.49,30.33,-0.326,0.009
"340",2009-05-07,34.68,36.82,34,34.66,2292400,31.61,"XOP",NA,NA,NA,17321.51,0,0,81,2807.46,128.97,-2678.49,30.33,-0.34,0.006
"341",2009-05-08,35.56,36.85,35.2,36.38,1800900,33.178,"XOP",NA,NA,NA,17321.51,0,0,81,2946.78,268.29,-2678.49,30.33,-0.307,0.013
"342",2009-05-11,35.75,35.97,34.68,35.04,1414900,31.956,"XOP",NA,NA,NA,17321.51,0,0,81,2838.24,159.75,-2678.49,30.33,-0.333,0.008
"343",2009-05-12,35.14,35.58,33.79,34.74,3367700,31.683,"XOP",NA,NA,NA,17321.51,0,0,81,2813.94,135.45,-2678.49,30.33,-0.338,0.007
"344",2009-05-13,34.56,34.56,32.9,33.18,1633900,30.26,"XOP",NA,NA,NA,17321.51,0,0,81,2687.58,9.09,-2678.49,30.33,-0.368,0
"345",2009-05-14,32.78,33.91,32.32,33.56,2272600,30.606,"XOP",NA,NA,NA,17321.51,0,0,81,2718.36,39.87,-2678.49,30.33,-0.361,0.002
"346",2009-05-15,33.39,33.76,32.22,32.58,3124200,29.713,"XOP",NA,NA,NA,17321.51,0,0,81,2638.98,-39.51,-2678.49,30.33,-0.379,-0.002
"347",2009-05-18,32.99,34.21,32.99,34.21,2117700,31.199,"XOP",NA,NA,NA,17321.51,0,0,81,2771.01,92.52,-2678.49,30.33,-0.348,0.005
"348",2009-05-19,34.12,35.02,33.93,34.58,1449700,31.537,"XOP",NA,NA,NA,17321.51,0,0,81,2800.98,122.49,-2678.49,30.33,-0.341,0.006
"349",2009-05-20,35.01,35.97,34.65,34.73,2323000,31.673,"XOP",NA,NA,NA,17321.51,0,0,81,2813.13,134.64,-2678.49,30.33,-0.338,0.007
"350",2009-05-21,33.97,34.18,32.86,33.47,3732800,30.524,"XOP",NA,NA,NA,17321.51,0,0,81,2711.07,32.58,-2678.49,30.33,-0.362,0.002
"351",2009-05-22,33.62,34.05,33.28,33.4,2101300,30.461,"XOP",NA,NA,NA,17321.51,0,0,81,2705.4,26.91,-2678.49,30.33,-0.364,0.001
"352",2009-05-26,33.24,34.19,32.33,34.13,2621900,31.126,"XOP",NA,NA,NA,17321.51,0,0,81,2764.53,86.04,-2678.49,30.33,-0.35,0.004
"353",2009-05-27,34.23,35.01,34.1,34.21,1659300,31.199,"XOP",NA,NA,NA,17321.51,0,0,81,2771.01,92.52,-2678.49,30.33,-0.348,0.005
"354",2009-05-28,34.46,35.74,34.11,35.55,1614900,32.421,"XOP",NA,NA,NA,17321.51,0,0,81,2879.55,201.06,-2678.49,30.33,-0.323,0.01
"355",2009-05-29,35.9,36.51,35.66,36.13,1911700,32.95,"XOP",NA,NA,NA,17321.51,0,0,81,2926.53,248.04,-2678.49,30.33,-0.312,0.012
"356",2009-06-01,37,38.88,36.9,38.25,5072800,34.884,"XOP",NA,NA,NA,17321.51,0,0,81,3098.25,419.76,-2678.49,30.33,-0.271,0.021
"357",2009-06-02,37.76,37.85,37.12,37.54,1568400,34.236,"XOP",NA,NA,NA,17321.51,0,0,81,3040.74,362.25,-2678.49,30.33,-0.285,0.018
"358",2009-06-03,36.86,36.86,34.63,35.25,1821200,32.148,"XOP",NA,NA,NA,17321.51,0,0,81,2855.25,176.76,-2678.49,30.33,-0.329,0.009
"359",2009-06-04,35.56,36.41,35.4,36.23,1652500,33.041,"XOP",NA,NA,NA,17321.51,0,0,81,2934.63,256.14,-2678.49,30.33,-0.31,0.013
"360",2009-06-05,36.61,36.79,35.54,35.85,1622300,32.695,"XOP",NA,NA,NA,17321.51,0,0,81,2903.85,225.36,-2678.49,30.33,-0.317,0.011
"361",2009-06-08,35.57,35.95,34.98,35.74,1203600,32.595,"XOP",NA,NA,NA,17321.51,0,0,81,2894.94,216.45,-2678.49,30.33,-0.319,0.011
"362",2009-06-09,36.03,36.27,35.36,35.86,1441000,32.704,"XOP",NA,NA,NA,17321.51,0,0,81,2904.66,226.17,-2678.49,30.33,-0.317,0.011
"363",2009-06-10,36.43,36.61,35.57,36.15,3484300,32.969,"XOP",NA,NA,NA,17321.51,0,0,81,2928.15,249.66,-2678.49,30.33,-0.311,0.012
"364",2009-06-11,36.35,37.58,36.21,36.78,2674400,33.543,"XOP",NA,NA,NA,17321.51,0,0,81,2979.18,300.69,-2678.49,30.33,-0.299,0.015
"365",2009-06-12,36.3,36.49,35.73,36.35,1182600,33.151,"XOP",NA,NA,NA,17321.51,0,0,81,2944.35,265.86,-2678.49,30.33,-0.308,0.013
"366",2009-06-15,36,36.28,34.92,35.49,1412000,32.367,"XOP",NA,NA,NA,17321.51,0,0,81,2874.69,196.2,-2678.49,30.33,-0.324,0.01
"367",2009-06-16,35.8,36.07,34.35,34.51,2707000,31.473,"XOP",NA,NA,NA,17321.51,0,0,81,2795.31,116.82,-2678.49,30.33,-0.343,0.006
"368",2009-06-17,34.45,34.45,33,33.73,4116700,30.762,"XOP",NA,NA,NA,17321.51,0,0,81,2732.13,53.64,-2678.49,30.33,-0.357,0.003
"369",2009-06-18,33.62,34,33.12,33.36,1327100,30.424,"XOP",NA,NA,NA,17321.51,0,0,81,2702.16,23.67,-2678.49,30.33,-0.365,0.001
